key,E1,E2,E3,G12,G23,G13,total_volume,total_area,relative_density,surface_area,average_face_area,num_faces,specific_stiffness_E1,specific_stiffness_E2,specific_stiffness_E3,anisotropy_index,avg_shear_modulus,shear_anisotropy
adjacency_matrix_10_2_6_7_9_10_11_13_14_15_16,0.269303981,0.281744071,0.248921507,0.152714251,0.153297155,0.146340595,3.7488640000000006,10.70674216747284,0.4686080000000001,937.216,1.070674216747284,10,0.5746892519974051,0.6012361526051624,0.5311934644735044,1.1318590924327,0.1507840003333333,1.0475367754244815
adjacency_matrix_10_2_6_7_9_10_12_13_17_18_20,0.253960208,0.264306009,0.190698006,0.128230408,0.135411203,0.127806818,3.4392960000000006,10.292528629302979,0.42991200000000007,859.8240000000001,1.029252862930298,10,0.5907260276521706,0.6147909548930943,0.44357451292357497,1.3859925153071606,0.13048280966666667,1.0594990558328432
adjacency_matrix_10_2_6_7_9_10_12_14_17_19_20,0.251024997,0.197247941,0.184920399,0.11398698,0.117215029,0.105240682,3.1772800000000005,9.744340479373932,0.39716000000000007,794.32,0.9744340479373932,10,0.6320500478396616,0.49664603937959506,0.4656068058213314,1.3574759645635417,0.11214756366666667,1.1137805910455807
adjacency_matrix_10_2_6_7_9_10_13_14_15_17_19,0.255543265,0.278950317,0.208953827,0.136517288,0.155559491,0.140638103,3.5758080000000008,10.158554017543793,0.4469760000000001,893.952,1.0158554017543793,10,0.5717158527527204,0.6240834340098796,0.46748332572666085,1.3349854415444613,0.144238294,1.1394856525424093
adjacency_matrix_10_2_6_7_9_11_12_15_16_17_20,0.172249277,0.18791764,0.241282894,0.106961262,0.099867498,0.090317684,2.9747840000000005,9.878315091133118,0.37184800000000007,743.696,0.9878315091133117,10,0.4632249655773326,0.5053614380069275,0.6488750618532302,1.4007773977478,0.09904881466666667,1.1842781752463893
adjacency_matrix_10_2_6_7_9_12_14_15_17_19_20,0.18975568,0.202615463,0.198090682,0.114209103,0.122421975,0.1131777,2.9923200000000003,9.196152329444885,0.37404000000000004,748.08,0.9196152329444885,10,0.5073138701743128,0.5416946396107367,0.5295975884932091,1.0677702137822698,0.116602926,1.081679297246719
adjacency_matrix_10_2_6_8_10_14_15_16_17_18_20,0.317322155,0.211325132,0.273688605,0.140904479,0.163014958,0.144937278,3.7899520000000004,10.70674216747284,0.47374400000000005,947.488,1.070674216747284,10,0.6698177813333783,0.44607452970380623,0.5777141346381167,1.5015826655203508,0.149618905,1.156918212656675
adjacency_matrix_10_2_6_8_14_15_16_17_18_19_20,0.249455899,0.206206989,0.277613265,0.126201122,0.15237794,0.132316636,3.5762560000000008,10.158554017543793,0.4470320000000001,894.0640000000001,1.0158554017543793,10,0.5580269399058679,0.461280152203869,0.6210143009896382,1.3462844608045752,0.13696523266666666,1.2074214363957874
adjacency_matrix_10_2_6_8_9_10_11_12_14_16_20,0.333704165,0.208485291,0.262952095,0.150407634,0.153726129,0.146925684,3.7772800000000006,10.70674216747284,0.4721600000000001,944.32,1.070674216747284,10,0.7067607696543543,0.4415564448492036,0.5569131120806505,1.6006125103569058,0.150353149,1.0462849300058388
adjacency_matrix_10_2_6_8_9_10_11_13_15_16_19,0.343646372,0.293624029,0.279381476,0.174188167,0.178369336,0.167726674,4.116160000000001,11.1209557056427,0.5145200000000001,1029.04,1.11209557056427,10,0.6678970146933062,0.5706756374873668,0.5429943947757132,1.2300256155851934,0.173428059,1.0634524118686095
adjacency_matrix_10_2_6_8_9_10_11_14_15_19_20,0.332507157,0.199309754,0.199815474,0.136665957,0.154793181,0.145038581,3.6407040000000004,10.158554017543793,0.45508800000000005,910.176,1.0158554017543793,10,0.7306436491403859,0.43795871128221353,0.43906996888513866,1.6682934494013775,0.14549923966666667,1.1326389131420636
adjacency_matrix_10_2_6_8_9_10_13_16_17_18_19,0.332549554,0.298451352,0.292817687,0.166390346,0.186991423,0.171024574,4.140160000000001,11.1209557056427,0.5175200000000001,1035.04,1.11209557056427,10,0.6425829996908331,0.5766953006647085,0.56580941219663,1.1356880706458146,0.17480211433333334,1.1238117324426984
adjacency_matrix_10_2_6_8_9_12_13_15_16_17_20,0.258781478,0.276635136,0.285673739,0.143366636,0.157607946,0.148392197,3.7729280000000007,10.70674216747284,0.4716160000000001,943.2320000000001,1.070674216747284,10,0.548712253189035,0.5865685981815714,0.6057337728151715,1.1039188013293593,0.14978892633333332,1.0993348968584296
adjacency_matrix_10_2_6_9_10_11_13_14_15_18_19,0.27423786,0.283105721,0.220393497,0.148570828,0.16113051,0.154478288,3.7819520000000004,10.024579405784607,0.47274400000000005,945.488,1.0024579405784606,10,0.5800980234545546,0.5988562964310492,0.4662005165586448,1.2845466170900677,0.154726542,1.084536662877049
adjacency_matrix_10_2_6_9_10_13_14_15_17_18_20,0.256086753,0.266714134,0.220114689,0.127599912,0.155150174,0.147583073,3.6222720000000006,10.158554017543793,0.4527840000000001,905.5680000000001,1.0158554017543793,10,0.5655826023004346,0.5890537960705324,0.4861361907664581,1.2117052942341344,0.14344438633333334,1.215911293104967
adjacency_matrix_10_2_6_9_11_12_13_14_15_17_18,0.191145261,0.280696999,0.203845925,0.13462552,0.142091833,0.136306805,3.4552960000000006,9.610365867614746,0.4319120000000001,863.8240000000001,0.9610365867614746,10,0.4425560322473096,0.6498939575654299,0.47196170747744903,1.4685009585458673,0.13767471933333333,1.0554598637761994
adjacency_matrix_10_2_7_11_12_13_14_16_17_18_20,0.180695986,0.259741415,0.247254033,0.121092096,0.118173991,0.109293731,3.2263680000000003,10.426503241062164,0.40329600000000004,806.592,1.0426503241062164,10,0.44804804907561685,0.6440465935689914,0.6130832763032611,1.4374498335563468,0.11618660600000001,1.1079509766209736
adjacency_matrix_10_2_7_8_10_11_12_14_15_18_20,0.330574606,0.19861956,0.180364301,0.136964873,0.133927147,0.122726887,3.4326400000000006,10.292528629302979,0.4290800000000001,858.1600000000001,1.029252862930298,10,0.7704265078773188,0.4628963363475342,0.4203512188869208,1.8328161624400385,0.13120630233333333,1.1160135838856564
adjacency_matrix_10_2_7_8_10_11_12_15_16_17_20,0.312729148,0.196495739,0.246291214,0.130265311,0.139069322,0.120047544,3.4258560000000005,10.974691390991211,0.42823200000000006,856.464,1.0974691390991211,10,0.7302797268770199,0.4588534696146014,0.5751350062582898,1.5915314479160283,0.129794059,1.1584520379692231
adjacency_matrix_10_2_7_8_10_11_13_15_16_17_19,0.32718893,0.28704425,0.264091217,0.157993845,0.163339129,0.143483921,3.7999360000000006,11.388904929161072,0.4749920000000001,949.984,1.1388904929161072,10,0.6888304013541279,0.6043138621282041,0.5559908735305015,1.2389239358914386,0.154938965,1.1383793240498357
adjacency_matrix_10_2_7_8_10_11_13_15_17_18_20,0.316354298,0.259399122,0.184257711,0.125622527,0.134986448,0.124384858,3.3960320000000004,10.974691390991211,0.42450400000000005,849.008,1.0974691390991211,10,0.7452327846145147,0.6110640229538472,0.4340541219870719,1.7169121242366894,0.12833127766666666,1.0852321590462402
adjacency_matrix_10_2_7_8_10_12_13_14_16_17_19,0.329082416,0.29413841,0.28162723,0.167487921,0.178510487,0.160626295,4.0263040000000005,11.254930317401886,0.5032880000000001,1006.576,1.1254930317401886,10,0.6538650156570393,0.5844335847467056,0.5595746967938834,1.1685035427859727,0.16887490100000002,1.1113403754970503
adjacency_matrix_10_2_7_8_10_12_15_16_17_18_20,0.314302186,0.197988544,0.261191758,0.137801294,0.148777991,0.135219155,3.6280320000000006,10.840716779232025,0.4535040000000001,907.008,1.0840716779232025,10,0.6930527316186846,0.43657507761783787,0.5759414646838836,1.5874766269304956,0.14059948,1.1002730419369948
adjacency_matrix_10_2_7_8_12_14_15_16_17_18_19,0.260851184,0.228489181,0.274729537,0.152228377,0.160486466,0.138218701,3.6169600000000006,10.158554017543793,0.4521200000000001,904.24,1.0158554017543793,10,0.576951216491197,0.5053728678227019,0.6076473878616296,1.2023743785050374,0.15031118133333332,1.161105297900318
adjacency_matrix_10_2_7_8_9_10_11_12_13_17_20,0.314239741,0.259532654,0.183939922,0.126148903,0.139127423,0.119127892,3.4094720000000005,10.974691390991211,0.42618400000000006,852.368,1.0974691390991211,10,0.7373335014923131,0.6089685534886339,0.4315974367878662,1.7083824847984876,0.12813473933333333,1.167882858197474
adjacency_matrix_10_2_7_8_9_10_11_13_14_17_20,0.313358105,0.258023963,0.182166535,0.12829778,0.136447932,0.121058278,3.4330240000000005,10.974691390991211,0.42912800000000006,858.2560000000001,1.0974691390991211,10,0.7302205985160604,0.6012750577916146,0.424503959191663,1.7201738233644286,0.12860132999999999,1.1271259946387142
adjacency_matrix_10_2_7_8_9_11_12_13_14_16_17,0.258829167,0.283217396,0.257256638,0.148135749,0.147378209,0.128469883,3.6346240000000005,10.840716779232025,0.45432800000000007,908.6560000000001,1.0840716779232025,10,0.5696967103062105,0.6233764945149759,0.566235490658731,1.100913850860478,0.141327947,1.153077636102463
adjacency_matrix_10_2_7_8_9_11_12_13_14_16_19,0.279995569,0.290349506,0.263311547,0.165622798,0.154295452,0.147593374,3.8350720000000007,10.70674216747284,0.4793840000000001,958.768,1.070674216747284,10,0.5840736632845484,0.6056720833402865,0.5492706202126061,1.1026842890410726,0.15583720799999998,1.1221560528862222
adjacency_matrix_10_2_7_8_9_11_12_13_17_18_20,0.244224621,0.258354989,0.179668784,0.114322911,0.11930262,0.105624903,3.2101120000000005,10.426503241062164,0.40126400000000007,802.528,1.0426503241062164,10,0.6086382556122651,0.6438528973443916,0.44775704772917574,1.437951452935753,0.113083478,1.1294932976175134
adjacency_matrix_10_2_7_8_9_11_12_13_17_19_20,0.249200152,0.261007841,0.177062145,0.113442143,0.116704508,0.106225703,3.1749760000000005,10.426503241062164,0.39687200000000006,793.744,1.0426503241062164,10,0.6279106412142957,0.6576625234332479,0.44614421022395123,1.4741030105559831,0.112124118,1.0986466053324213
adjacency_matrix_10_2_7_8_9_11_13_14_15_18_20,0.263246693,0.256850315,0.181687075,0.127157347,0.124314815,0.125112954,3.3989120000000006,10.292528629302979,0.4248640000000001,849.7280000000001,1.029252862930298,10,0.6196022562514121,0.6045471374369209,0.4276358434699103,1.4489015963298433,0.125528372,1.02286559329232
adjacency_matrix_10_2_7_8_9_11_15_16_18_19_20,0.263789466,0.191010735,0.253819857,0.12694034,0.119245481,0.119983514,3.3439360000000007,10.292528629302979,0.4179920000000001,835.984,1.029252862930298,10,0.6310873557388657,0.45697222674118154,0.6072361600222013,1.3810190615726388,0.12205644500000001,1.0645295648562147
adjacency_matrix_10_2_7_8_9_12_13_15_16_17_19,0.262742723,0.28659047,0.279891292,0.154457533,0.157437678,0.141815983,3.7801600000000004,10.70674216747284,0.47252000000000005,945.0400000000001,1.070674216747284,10,0.5560457186997375,0.6065150046558875,0.5923374502666553,1.090764633660282,0.15123706466666667,1.110154685456011
adjacency_matrix_10_2_7_8_9_12_13_16_18_19_20,0.275590127,0.272157544,0.27259641,0.150051636,0.149751963,0.149835297,3.804096000000001,10.70674216747284,0.4755120000000001,951.024,1.070674216747284,10,0.5795650309561061,0.5723463214387858,0.5732692550345732,1.0126124852155487,0.14987963199999998,1.0020011290269364
adjacency_matrix_10_2_7_9_10_11_13_16_17_18_20,0.252511872,0.266298664,0.252511873,0.131562063,0.131562064,0.125089691,3.3954560000000007,10.974691390991211,0.4244320000000001,848.864,1.0974691390991211,10,0.5949407019263392,0.6274236249858633,0.5949407042824291,1.054598589328901,0.129404606,1.0517418577682793
adjacency_matrix_10_2_7_9_10_13_14_16_17_19_20,0.247280768,0.266924891,0.265106433,0.135940244,0.14036812,0.135189436,3.5518080000000007,10.840716779232025,0.4439760000000001,887.952,1.0840716779232025,10,0.5569687730868335,0.6012146850280194,0.5971188375047298,1.0794405612651607,0.13716593333333335,1.0383068688887793
adjacency_matrix_10_2_7_9_11_12_13_14_16_17_18,0.187811642,0.274692628,0.251581219,0.139492185,0.134370716,0.115019404,3.433728000000001,10.292528629302979,0.4292160000000001,858.432,1.029252862930298,10,0.43756906079922453,0.639986924998136,0.5861412878364273,1.4625963815384777,0.12962743499999999,1.212770890379505
adjacency_matrix_10_2_7_9_12_13_14_16_17_18_20,0.186492746,0.261935775,0.261868215,0.13125541,0.134339717,0.123111401,3.4444160000000004,10.292528629302979,0.43055200000000005,861.104,1.029252862930298,10,0.43314801928686886,0.6083719852654266,0.6082150704212267,1.4045359973411513,0.12956884266666666,1.0912045180933325
adjacency_matrix_10_2_8_10_12_13_15_16_17_18_20,0.326499381,0.276864546,0.289566046,0.157970059,0.174910069,0.164321636,3.9929600000000005,11.254930317401886,0.49912000000000006,998.24,1.1254930317401886,10,0.6541500661163647,0.5547053734572848,0.5801531615643533,1.1792747959863377,0.16573392133333334,1.107235574305888
adjacency_matrix_10_2_8_9_10_11_12_13_14_18_20,0.331060468,0.266979608,0.208645421,0.15377359,0.160691492,0.148845936,3.8337920000000008,10.70674216747284,0.4792240000000001,958.4480000000001,1.070674216747284,10,0.690826143932691,0.5571081748827269,0.43538182770478934,1.5867133168477252,0.15443700600000002,1.0795826632444971
adjacency_matrix_10_2_8_9_10_11_13_15_16_17_19,0.328285389,0.287295662,0.278603239,0.16150732,0.171699083,0.154339368,3.9556480000000005,11.254930317401886,0.49445600000000006,988.912,1.1254930317401886,10,0.6639324611289982,0.5810338270746032,0.5634540565793518,1.1783258162336008,0.16251525700000002,1.112477556601113
adjacency_matrix_10_2_8_9_10_11_14_15_16_17_19,0.321857987,0.220884238,0.263932915,0.151435676,0.164650909,0.144210051,3.7936640000000006,10.70674216747284,0.4742080000000001,948.416,1.070674216747284,10,0.6787274508232674,0.4657961021323975,0.5565762597847357,1.4571342433225136,0.15343221199999998,1.1417436430973873
adjacency_matrix_10_2_8_9_10_11_14_16_17_19_20,0.314220294,0.200834411,0.25890244,0.137241943,0.148348355,0.132641363,3.6152960000000007,10.840716779232025,0.4519120000000001,903.8240000000001,1.0840716779232025,10,0.695313012267875,0.4444104405282443,0.5729045477880649,1.564573981298454,0.1394105536666667,1.118416997871169
adjacency_matrix_10_2_8_9_10_12_13_16_17_18_19,0.33466137,0.293527038,0.293527037,0.1698323,0.18644478,0.1698323,4.158720000000001,11.1209557056427,0.5198400000000001,1039.68,1.11209557056427,10,0.6437776431209602,0.5646488111726684,0.5646488092489996,1.1401381399833366,0.17536979333333336,1.0978169641463962
adjacency_matrix_10_2_8_9_11_12_13_14_15_17_18,0.254892694,0.280429992,0.20381722,0.141696122,0.153341254,0.134299621,3.6195840000000006,10.158554017543793,0.4524480000000001,904.8960000000001,1.0158554017543793,10,0.5633635113869437,0.6198060152768936,0.4504765630525496,1.3758895936270745,0.14311233233333334,1.1417847113656412
adjacency_matrix_10_2_8_9_11_12_13_14_15_18_19,0.279345,0.288754227,0.221488344,0.15861593,0.163025756,0.15828572,3.7998080000000005,10.024579405784607,0.47497600000000006,949.952,1.0024579405784606,10,0.588124452603921,0.6079343524725458,0.4663148116957488,1.3036994262777095,0.15997580199999997,1.0299460747311886
adjacency_matrix_10_2_8_9_11_14_15_17_18_19_20,0.251894977,0.178818635,0.191230199,0.106002761,0.120151617,0.113421448,3.1996800000000007,9.744340479373932,0.3999600000000001,799.9200000000001,0.9744340479373932,10,0.6298004225422541,0.44709129662966285,0.47812330983098295,1.4086617818103802,0.11319194199999999,1.1334762969051344
adjacency_matrix_10_2_8_9_13_14_15_16_17_19_20,0.268624013,0.27234672,0.288461372,0.146977678,0.162156984,0.156887616,3.8028160000000004,10.70674216747284,0.47535200000000005,950.7040000000001,1.070674216747284,10,0.5651054650027768,0.57293693936283,0.6068374004947912,1.073848047977751,0.15534075933333333,1.1032762675703722
adjacency_matrix_10_2_8_9_13_14_16_17_18_19_20,0.261230311,0.272587364,0.286833209,0.142956588,0.158739903,0.150219322,3.822720000000001,10.70674216747284,0.4778400000000001,955.6800000000001,1.070674216747284,10,0.5466899192198225,0.5704573999665159,0.6002704022266866,1.0980089098466066,0.15063860433333331,1.1104063493736993
adjacency_matrix_10_2_9_10_11_12_13_16_17_18_19,0.26120393,0.277561193,0.269797288,0.149003298,0.158050621,0.142458818,3.7852800000000006,10.70674216747284,0.4731600000000001,946.32,1.070674216747284,10,0.552041444754417,0.5866117021726265,0.5702030771831939,1.0626225761610861,0.149837579,1.109447791431205
adjacency_matrix_10_3_4_10_11_12_13_14_17_18_20,0.278294011,0.337084369,0.277123614,0.164154567,0.162415964,0.166255479,3.9863680000000006,11.254930317401886,0.49829600000000007,996.5920000000001,1.1254930317401886,10,0.5584913605567774,0.6764741619439048,0.5561425618507875,1.2163682630091566,0.1642753366666667,1.023640009919222
adjacency_matrix_10_3_4_10_11_12_13_17_18_19_20,0.278793819,0.339469757,0.275073661,0.1613321,0.163532374,0.168179982,3.9648000000000008,11.254930317401886,0.4956000000000001,991.2,1.1254930317401886,10,0.5625379721549636,0.6849672255851491,0.5550316000807102,1.2341049149013215,0.164348152,1.0424458740696985
adjacency_matrix_10_3_4_5_10_11_14_15_16_17_20,0.27715708,0.279645771,0.336530105,0.168249478,0.160962615,0.157455813,3.9779840000000006,11.254930317401886,0.4972480000000001,994.4960000000001,1.1254930317401886,10,0.5573819904755775,0.5623869196055086,0.6767852359386061,1.2142215706703217,0.16222263533333334,1.0685504383378974
adjacency_matrix_10_3_4_5_10_11_15_16_17_18_20,0.279850916,0.28085874,0.337898322,0.168775451,0.159809064,0.158135773,3.9722240000000006,11.254930317401886,0.4965280000000001,993.056,1.1254930317401886,10,0.5636155785776431,0.5656453211097863,0.6805221900879707,1.2074226049701404,0.162240096,1.0672819172926797
adjacency_matrix_10_3_4_5_11_12_13_14_16_17_20,0.218651394,0.326859019,0.331647037,0.161500746,0.156699845,0.166285951,3.9696640000000007,11.254930317401886,0.4962080000000001,992.416,1.1254930317401886,10,0.4406446369264501,0.6587137228742783,0.6683629385257793,1.5167844619367026,0.16149551399999998,1.0611749552145375
adjacency_matrix_10_3_4_5_11_12_15_16_17_19_20,0.209951443,0.270991776,0.334863418,0.158679969,0.152900574,0.153871125,3.828544000000001,10.70674216747284,0.4785680000000001,957.1360000000001,1.070674216747284,10,0.4387076507413783,0.5662555289948346,0.6997196176927833,1.594956496679092,0.15515055600000002,1.0377983865515115
adjacency_matrix_10_3_4_5_6_10_11_12_18_19_20,0.288938208,0.277288263,0.271836892,0.162403044,0.161705083,0.168629089,3.9441280000000005,10.572767555713654,0.49301600000000007,986.032,1.0572767555713654,10,0.5860625375241371,0.5624325843380336,0.5513753955246887,1.0629102101417491,0.16424573866666667,1.0428187282152412
adjacency_matrix_10_3_4_5_6_10_14_15_16_19_20,0.302171957,0.294098125,0.358988993,0.190238111,0.186420223,0.190628629,4.324288000000001,10.986981093883514,0.5405360000000001,1081.0720000000001,1.0986981093883514,10,0.5590228162416563,0.5440861015732531,0.6641352157858124,1.2206435964187123,0.1890956543333333,1.0225748362075502
adjacency_matrix_10_3_4_5_6_11_12_14_15_16_19,0.247425936,0.2954008,0.347609462,0.190928269,0.174744391,0.179454269,4.153152,10.438792943954468,0.519144,1038.288,1.0438792943954467,10,0.47660367065785214,0.5690151480128828,0.6695819695498743,1.4049030898684767,0.18170897633333336,1.092614577826421
adjacency_matrix_10_3_4_5_6_11_12_14_15_18_20,0.228556128,0.27324089,0.269129657,0.161425915,0.141908888,0.160622872,3.7857920000000007,10.024579405784607,0.4732240000000001,946.4480000000001,1.0024579405784606,10,0.4829766199516507,0.5774028578432201,0.5687151475833854,1.1955089211171797,0.15465255833333336,1.1375320973553114
adjacency_matrix_10_3_4_5_6_11_12_15_16_17_20,0.2076333,0.266505175,0.333145077,0.153573174,0.147547869,0.152019629,3.8095360000000005,10.70674216747284,0.47619200000000006,952.384,1.070674216747284,10,0.43602853470868885,0.5596590765909548,0.6996024229722464,1.604487705006856,0.15104689066666666,1.0408362725997757
adjacency_matrix_10_3_4_5_6_7_11_13_16_17_20,0.211560615,0.326538387,0.31753424,0.159952067,0.146530171,0.154182569,3.8113920000000006,11.388904929161072,0.47642400000000007,952.8480000000001,1.1388904929161072,10,0.4440595247090826,0.6853944952395344,0.6664950548251137,1.543474370217727,0.15355493566666664,1.0915981733209061
adjacency_matrix_10_3_4_5_6_7_8_10_12_17_18,0.343935701,0.297140259,0.284039086,0.175237369,0.180869506,0.173850061,4.150912000000001,11.1209557056427,0.5188640000000001,1037.728,1.11209557056427,10,0.6628629101267383,0.572674648848253,0.5474249244503375,1.2108745519621902,0.176652312,1.0403764310442205
adjacency_matrix_10_3_4_5_6_7_8_10_13_14_17,0.352430606,0.359313101,0.297210974,0.18533119,0.188827898,0.185901492,4.3362560000000006,11.669143855571747,0.5420320000000001,1084.064,1.1669143855571746,10,0.650202582135372,0.6629001627210201,0.5483273570564099,1.2089496432927809,0.18668686,1.018867347692528
adjacency_matrix_10_3_4_5_6_7_8_10_14_15_17,0.344685501,0.292677165,0.283846833,0.176652572,0.17972337,0.170442643,4.163648000000001,11.1209557056427,0.5204560000000001,1040.912,1.11209557056427,10,0.6622759676130161,0.5623475663648799,0.5453810370136956,1.2143362578930024,0.175606195,1.0544507339046603
adjacency_matrix_10_3_4_5_6_7_8_9_10_18_20,0.364749561,0.293764661,0.295278421,0.184856729,0.184696324,0.184859761,4.1744,11.1209557056427,0.5218,1043.6000000000001,1.11209557056427,10,0.6990217727098504,0.5629832522039094,0.5658842870831736,1.241638663269984,0.18480427133333333,1.0008848957925118
adjacency_matrix_10_3_4_5_6_7_8_9_13_16_17,0.300638071,0.364884134,0.352861644,0.195095242,0.191246521,0.188778098,4.363200000000001,11.669143855571747,0.5454000000000001,1090.8,1.1669143855571746,10,0.5512249193252657,0.6690211477814447,0.6469777117711769,1.2136990261622589,0.19170662033333333,1.033463331111642
adjacency_matrix_10_3_4_5_6_7_8_9_13_18_19,0.310224177,0.36613181,0.298737814,0.194876549,0.188209702,0.193731437,4.308288000000001,10.986981093883514,0.5385360000000001,1077.0720000000001,1.0986981093883514,10,0.5760509548108202,0.6798650600888333,0.5547220872885005,1.2255957995327635,0.19227256266666667,1.0354224406561146
adjacency_matrix_10_3_4_5_6_7_8_9_14_17_20,0.279053869,0.274833403,0.277552928,0.155212044,0.154580847,0.159509042,3.8480000000000008,10.70674216747284,0.4810000000000001,962.0,1.070674216747284,10,0.5801535738045737,0.571379216216216,0.5770331143451142,1.0153564521412997,0.15643397766666664,1.031881019515956
adjacency_matrix_10_3_4_5_6_7_9_10_13_14_19,0.300719017,0.359744821,0.293923422,0.19239383,0.180582654,0.189965861,4.289664000000001,10.986981093883514,0.5362080000000001,1072.416,1.0986981093883514,10,0.5608253084623875,0.670905359487363,0.5481518776295764,1.2239406392049967,0.18764744833333333,1.0654059276368812
adjacency_matrix_10_3_4_5_6_7_9_12_14_19_20,0.230790147,0.273393165,0.269563032,0.161498632,0.141833952,0.160895358,3.7845120000000008,10.024579405784607,0.4730640000000001,946.128,1.0024579405784606,10,0.4878624181928871,0.5779200383034853,0.569823601034955,1.1845963467409204,0.15474264733333334,1.138645787716611
adjacency_matrix_10_3_4_5_6_7_9_14_15_18_19,0.242127636,0.296425383,0.287540749,0.181151383,0.167103137,0.175004574,3.9907200000000005,9.890604794025421,0.49884000000000006,997.6800000000001,0.9890604794025422,10,0.48538135674765454,0.5942293781573249,0.576418789591853,1.224252579742694,0.174419698,1.0840693134324582
adjacency_matrix_10_3_4_5_6_7_9_16_17_18_20,0.221755306,0.275161147,0.341884606,0.170808876,0.157178349,0.163733169,3.8088320000000007,10.70674216747284,0.4761040000000001,952.2080000000001,1.070674216747284,10,0.46577072656394397,0.5779433632147597,0.7180880773948547,1.5417200704996883,0.163906798,1.0867201309004715
adjacency_matrix_10_3_4_5_6_8_10_14_16_18_19,0.367232057,0.323800717,0.370974172,0.207288714,0.210310661,0.205726867,4.619008000000001,11.401194632053375,0.5773760000000001,1154.752,1.1401194632053375,10,0.6360362346200742,0.5608142995205896,0.6425174790777586,1.1456866909902488,0.207775414,1.0222809692620265
adjacency_matrix_10_3_4_5_6_8_11_13_16_18_20,0.310222072,0.354198092,0.354371842,0.19497072,0.183734672,0.195246594,4.348928000000001,11.669143855571747,0.5436160000000001,1087.232,1.1669143855571746,10,0.570663983400047,0.6515593580762891,0.6518789770720508,1.14231666275506,0.19131732866666665,1.0626551421933037
adjacency_matrix_10_3_4_5_6_8_11_16_18_19_20,0.294668154,0.290362679,0.345846905,0.183415953,0.173473417,0.178339258,4.1505920000000005,11.1209557056427,0.5188240000000001,1037.6480000000001,1.11209557056427,10,0.5679539766857354,0.5596554496322452,0.6665977383467224,1.191085941867894,0.17840954266666667,1.057314464498039
adjacency_matrix_10_3_4_5_6_8_9_10_11_13_18,0.375246263,0.375246263,0.310759802,0.206106193,0.205239197,0.205239197,4.510848000000001,11.535169243812561,0.5638560000000001,1127.712,1.1535169243812562,10,0.6655001684827331,0.6655001684827331,0.5511332716154478,1.207512234803136,0.2055281956666667,1.0042243197823464
adjacency_matrix_10_3_4_5_6_8_9_10_12_17_20,0.341653931,0.283787835,0.295505364,0.170275129,0.179435403,0.175984646,4.162624000000001,11.1209557056427,0.5203280000000001,1040.656,1.11209557056427,10,0.6566126193477959,0.5454018138558754,0.567921318860411,1.203906189283977,0.175231726,1.0537968994872997
adjacency_matrix_10_3_4_5_6_8_9_10_13_14_18,0.378349598,0.378349598,0.329043844,0.210114551,0.215115695,0.215115695,4.633280000000001,11.401194632053375,0.5791600000000001,1158.3200000000002,1.1401194632053375,10,0.6532730126389943,0.6532730126389943,0.5681397955659919,1.1498455445955709,0.21344864700000002,1.0238019878975444
adjacency_matrix_10_3_4_5_6_8_9_12_15_18_19,0.312548056,0.315570706,0.312548056,0.193876478,0.193876478,0.196536935,4.296448000000001,10.304818332195282,0.5370560000000001,1074.112,1.0304818332195282,10,0.5819654859083596,0.5875936699338615,0.5819654859083596,1.0096709928024634,0.19476329699999997,1.0137224331050618
adjacency_matrix_10_3_4_5_6_9_11_13_14_16_19,0.24990547,0.352822309,0.343265723,0.197061475,0.177927174,0.190590543,4.284928000000001,10.986981093883514,0.5356160000000001,1071.232,1.0986981093883514,10,0.4665758117756003,0.6587224970874656,0.6408802630989365,1.4118230745409455,0.18852639733333332,1.1075400714227048
adjacency_matrix_10_3_4_5_6_9_11_13_15_17_19,0.221520632,0.347482969,0.276701787,0.170156181,0.165050617,0.16465579,3.9912320000000006,10.572767555713654,0.49890400000000007,997.808,1.0572767555713654,10,0.4440145438801853,0.6964926498885555,0.5546192995045137,1.5686257567195816,0.16662086266666665,1.0334053907244924
adjacency_matrix_10_3_4_5_6_9_12_15_17_18_20,0.216483655,0.280205542,0.291288822,0.157540095,0.158454693,0.164661352,3.7955200000000007,10.024579405784607,0.4744400000000001,948.88,1.0024579405784606,10,0.4562930085996121,0.5906026937020485,0.6139634558637551,1.3455464894104823,0.16021871333333335,1.0452028228115517
adjacency_matrix_10_3_4_5_7_10_11_12_14_19_20,0.286054089,0.272115771,0.259712636,0.157948262,0.141862583,0.15502287,3.7415680000000004,10.70674216747284,0.46769600000000006,935.392,1.070674216747284,10,0.6116239801067359,0.5818218907153364,0.5553022390612705,1.1014253807812417,0.15161123833333334,1.113389159141421
adjacency_matrix_10_3_4_5_7_13_14_16_17_18_20,0.215587344,0.331059625,0.326628644,0.166073881,0.155888181,0.160771138,3.9571200000000006,11.254930317401886,0.4946400000000001,989.2800000000001,1.1254930317401886,10,0.43584696749150886,0.6692940825650978,0.6603360908943878,1.5356171603468525,0.16091106666666666,1.065339783520856
adjacency_matrix_10_3_4_5_7_8_10_11_13_18_20,0.361178317,0.348672981,0.272727929,0.18177813,0.173520002,0.180177523,4.178560000000001,11.803118467330933,0.5223200000000001,1044.64,1.1803118467330933,10,0.6914885836268952,0.667546678281513,0.5221472066932147,1.3243173089177824,0.17849188500000002,1.047591792904659
