key,E1,E2,E3,G12,G23,G13,num_faces,specific_stiffness_E1,specific_stiffness_E2,specific_stiffness_E3,normalized_E1,normalized_E2,normalized_E3,anisotropy_index,avg_shear_modulus,relative_density
adjacency_matrix_13_1_3_4_5_6_7_9_11_12_13_14_16_18,90.15932931,125.9813293,119.4310767,24.22849287,24.22849287,24.22849287,13,90.15932931,125.9813293,119.4310767,0.4509138888507932,0.6300704713755526,0.5973106904918075,0.1688937639288333,24.22849287,0.35884800000000006
adjacency_matrix_9_1_3_4_5_6_7_8_17_20,119.1821172,108.3376064,119.4282296,21.47247163,21.47247163,21.47247163,9,119.1821172,108.3376064,119.4282296,0.5960655692473341,0.5418289131526658,0.5972964512894667,0.0547085079284749,21.47247163,0.27062400000000003
adjacency_matrix_13_2_3_4_5_6_7_8_9_10_13_16_17_19,113.39387,125.2976984,119.425744,24.95887761,24.95887761,24.95887761,13,113.39387,125.2976984,119.425744,0.5671168062678803,0.6266514278886866,0.597284020057217,0.0498202670259055,24.95887761,0.41740800000000006
adjacency_matrix_8_1_6_11_13_16_18_19_20,93.9046727,107.3129865,119.4229329,20.24920915,20.24920915,20.24920915,8,93.9046727,107.3129865,119.4229329,0.4696454762083225,0.536704481247074,0.5972699609016905,0.1188655597332097,20.24920915,0.21949600000000002
adjacency_matrix_12_1_3_4_5_6_7_8_10_13_16_17_18,119.2588176,119.2588176,119.4178824,24.7850956,24.7850956,24.7850956,12,119.2588176,119.2588176,119.4178824,0.5964491709877763,0.5964491709877763,0.5972447018340702,0.0007697147875331,24.785095599999995,0.4046080000000001
adjacency_matrix_10_1_5_6_9_10_12_14_15_16_20,118.9727463,61.97587226,119.4113153,22.39623374,22.39623374,22.39623374,10,118.9727463,61.97587226,119.4113153,0.595018442483485,0.3099599541117815,0.5972118577942782,0.3185902885365384,22.39623374,0.25017600000000006
adjacency_matrix_11_1_3_4_6_8_10_13_15_16_17_18,113.1143628,112.7492117,119.4032077,24.78935238,24.78935238,24.78935238,11,113.1143628,112.7492117,119.4032077,0.5657189067994798,0.5638926764605982,0.5971713092512353,0.0324915524194011,24.78935238,0.3895040000000001
adjacency_matrix_10_3_6_8_10_12_15_16_17_18_19,112.9763273,67.81411531,119.4010523,23.9732134,23.9732134,23.9732134,10,112.9763273,67.81411531,119.4010523,0.5650285497994798,0.3391587613553446,0.5971605294483745,0.2738399752791746,23.9732134,0.31300800000000006
adjacency_matrix_15_2_3_4_5_6_7_8_10_11_13_14_15_16_17_19,119.3953317,130.3337805,119.3953317,25.16067679,25.16067679,25.16067679,15,119.3953317,130.3337805,119.3953317,0.5971319190093628,0.6518383872600779,0.5971319190093628,0.0512817127028337,25.16067679,0.44499200000000005
adjacency_matrix_15_1_3_4_5_6_7_8_9_10_11_13_14_16_19_20,130.3337805,119.3953317,119.3953317,25.16067679,25.16067679,25.16067679,15,130.3337805,119.3953317,119.3953317,0.6518383872600779,0.5971319190093628,0.5971319190093628,0.0512817127028337,25.16067679,0.44499200000000005
adjacency_matrix_12_1_3_5_6_9_10_12_14_15_17_18_19,111.0664541,81.39985585,119.3898175,24.60657514,24.60657514,24.60657514,12,111.0664541,81.39985585,119.3898175,0.5554767002192458,0.4071051308180753,0.5971043408387516,0.1897802032188568,24.60657514,0.281888
adjacency_matrix_11_1_4_5_8_12_14_15_16_17_18_20,110.7911529,101.6557621,119.3890534,22.78868745,22.78868745,22.78868745,11,110.7911529,101.6557621,119.3890534,0.554099836220286,0.5084110026483745,0.5971005193451234,0.0800009484130216,22.78868745,0.2963680000000001
adjacency_matrix_12_2_3_4_5_6_7_9_11_12_13_14_16,78.7722274,132.6365762,119.387046,23.45555816,23.45555816,23.45555816,12,78.7722274,132.6365762,119.387046,0.3939635716260078,0.6633553602928478,0.5970904797347204,0.249213829440683,23.45555816,0.34368000000000004
adjacency_matrix_8_1_3_5_9_11_12_13_17,79.94725661,117.9056741,119.3693427,20.45031314,20.45031314,20.45031314,8,79.94725661,117.9056741,119.3693427,0.3998402456723796,0.5896816938733419,0.597001940213524,0.2082852691275288,20.45031314,0.21950400000000003
adjacency_matrix_8_6_7_8_9_14_16_17_20,118.7625879,79.02376834,119.3657352,20.11321414,20.11321414,20.11321414,8,118.7625879,79.02376834,119.3657352,0.5939673771955786,0.3952216034273602,0.5969838980223666,0.2152846213990964,20.11321414,0.21913600000000003
adjacency_matrix_10_1_7_12_13_14_15_16_17_18_19,85.94360064,119.3647129,119.3647129,22.70092903,22.70092903,22.70092903,10,85.94360064,119.3647129,119.3647129,0.4298297634088946,0.5969787851929779,0.5969787851929779,0.1764336985206532,22.70092903,0.25300800000000007
adjacency_matrix_9_3_7_8_10_11_12_16_17_18,127.9821611,81.48633645,119.3562584,22.45970543,22.45970543,22.45970543,9,127.9821611,81.48633645,119.3562584,0.6400772322374512,0.4075376462765929,0.5969365016988296,0.2219161445570967,22.45970543,0.29955200000000004
adjacency_matrix_13_1_3_4_5_8_10_11_13_14_16_17_18_19,119.3194085,119.0941843,119.3504083,24.91763915,24.91763915,24.91763915,13,119.3194085,119.0941843,119.3504083,0.5967522042795838,0.59562579040026,0.5969072435914173,0.0011726475871342,24.91763915,0.41708800000000007
adjacency_matrix_12_1_4_6_7_10_12_14_15_16_17_19_20,118.8417198,109.9108238,119.3497818,23.21133329,23.21133329,23.21133329,12,118.8417198,109.9108238,119.3497818,0.5943631395979193,0.5496970459490247,0.596904110276723,0.045721904034772,23.21133329,0.31571200000000005
adjacency_matrix_8_1_3_6_7_10_11_17_18,133.1077269,91.51834248,119.3405859,19.81301892,19.81301892,19.81301892,8,133.1077269,91.51834248,119.3405859,0.6657117264725616,0.4577107219480884,0.5968581188184654,0.1827186904738098,19.81301892,0.22021600000000002
adjacency_matrix_8_3_4_5_7_9_15_17_20,79.07311419,119.503246,119.3058198,20.48338827,20.48338827,20.48338827,8,79.07311419,119.503246,119.3058198,0.3954683968462158,0.5976716308400519,0.5966842431089726,0.2163021858752285,20.48338827,0.22056000000000003
adjacency_matrix_12_3_4_7_8_9_10_13_16_17_18_19_20,119.2973687,119.5361127,119.2973687,24.65252945,24.65252945,24.65252945,12,119.2973687,119.5361127,119.2973687,0.5966419766192458,0.5978360070795838,0.5966419766192458,0.0011546521448996,24.65252945,0.40396800000000005
adjacency_matrix_9_2_4_7_9_12_14_16_19_20,83.2403872,120.0919558,119.2925371,21.35980325,21.35980325,21.35980325,9,83.2403872,120.0919558,119.2925371,0.416310180976853,0.6006159453924577,0.5966178123362809,0.1932788585520834,21.35980325,0.23575200000000004
adjacency_matrix_13_2_3_4_5_8_10_11_12_13_15_16_17_18,112.9894147,124.6752402,119.2912006,24.87370712,24.87370712,24.87370712,13,112.9894147,124.6752402,119.2912006,0.5650940038182054,0.623538327450195,0.5966111280983094,0.0491170866374458,24.873707119999995,0.41708800000000007
adjacency_matrix_13_1_3_4_6_7_8_9_10_13_15_16_19_20,124.6752402,112.9894147,119.2912006,24.87370712,24.87370712,24.87370712,13,124.6752402,112.9894147,119.2912006,0.623538327450195,0.5650940038182054,0.5966111280983094,0.0491170866374458,24.873707119999995,0.41708800000000007
adjacency_matrix_9_1_2_3_4_8_11_15_17_19,108.9191642,119.9031641,119.290163,21.54260673,21.54260673,21.54260673,9,108.9191642,119.9031641,119.290163,0.5447374584046814,0.5996717413895968,0.5966059387490247,0.0531419496662538,21.54260673,0.27062400000000003
adjacency_matrix_10_1_2_4_7_9_10_12_16_19_20,118.4780955,108.9499912,119.2861634,21.64223936,21.64223936,21.64223936,10,118.4780955,108.9499912,119.2861634,0.5925445452444733,0.5448916334918075,0.5965859355479843,0.0496991747145114,21.64223936,0.284768
adjacency_matrix_8_1_2_3_4_7_9_11_12,93.50072796,132.1915997,119.2822889,19.79615329,19.79615329,19.79615329,8,93.50072796,132.1915997,119.2822889,0.4676252272225747,0.6611298991498049,0.5965665580096228,0.1696573679962918,19.79615329,0.21878400000000003
adjacency_matrix_8_1_2_3_6_7_8_11_12,132.1915997,93.50072796,119.2822889,19.79615329,19.79615329,19.79615329,8,132.1915997,93.50072796,119.2822889,0.6611298991498049,0.4676252272225747,0.5965665580096228,0.1696573679962918,19.79615329,0.21878400000000003
adjacency_matrix_10_2_3_5_7_8_9_10_12_15_16,119.5108362,74.61215373,119.2646363,23.02416716,23.02416716,23.02416716,10,119.5108362,74.61215373,119.2646363,0.597709591710273,0.3731577935573211,0.5964782720543563,0.2425690889038013,23.02416716,0.31406400000000007
adjacency_matrix_12_1_3_4_6_7_8_10_13_16_17_18_19,119.4415342,118.7601196,119.2363236,24.64482026,24.64482026,24.64482026,12,119.4415342,118.7601196,119.2363236,0.5973629915906372,0.5939550324858257,0.596336671736801,0.0029339799244853,24.64482026,0.40396800000000005
adjacency_matrix_8_2_7_8_9_12_15_16_17,104.7559305,90.79706821,119.2310815,19.98537107,19.98537107,19.98537107,8,104.7559305,90.79706821,119.2310815,0.523915876076723,0.454103412660156,0.596310454420026,0.1346786409484972,19.98537107,0.21988800000000003
adjacency_matrix_13_1_3_4_5_7_8_9_10_13_14_16_17_18,119.8222372,119.8222372,119.2222901,25.00672181,25.00672181,25.00672181,13,119.8222372,119.8222372,119.2222901,0.5992670016530559,0.5992670016530559,0.5962664859877762,0.0028956037660549,25.00672181,0.41740800000000006
adjacency_matrix_7_3_6_10_13_15_16_18,84.5347999,83.7197932,119.2191061,23.71340826,23.71340826,23.71340826,7,84.5347999,83.7197932,119.2191061,0.4227839277183354,0.4187078343916774,0.5962505618473342,0.2083899146250122,23.713408260000005,0.267448
adjacency_matrix_13_1_3_5_6_10_12_13_14_15_17_18_19_20,111.3606584,103.2970429,119.2172079,24.06457785,24.06457785,24.06457785,13,111.3606584,103.2970429,119.2172079,0.5569481042996098,0.516619540953706,0.5962410683789336,0.0714048846068773,24.06457785,0.32953600000000005
adjacency_matrix_12_2_3_4_6_8_12_14_15_17_18_19_20,102.0395664,111.3801705,119.2123746,23.62057996,23.62057996,23.62057996,12,102.0395664,111.3801705,119.2123746,0.5103305232436931,0.5570456901729519,0.5962168955937581,0.0773851243378306,23.62057996,0.31473600000000007
adjacency_matrix_7_3_6_7_10_13_16_19,94.37555172,94.07965403,119.2059563,23.01757524,23.01757524,23.01757524,7,94.37555172,94.07965403,119.2059563,0.4720004836347464,0.4705206104023146,0.5961847957474642,0.1397109286228404,23.01757524,0.26857600000000004
adjacency_matrix_15_3_4_5_7_8_10_11_12_13_15_16_17_18_19_20,124.6459144,124.4861997,119.2030369,25.18083168,25.18083168,25.18083168,15,124.6459144,124.4861997,119.2030369,0.6233916603152145,0.6225928791237971,0.5961701949511052,0.0252219795840352,25.18083168,0.44499200000000005
adjacency_matrix_10_1_2_3_4_6_8_10_17_19_20,129.3474877,101.6602469,119.2010226,22.45558504,22.45558504,22.45558504,10,129.3474877,101.6602469,119.2010226,0.6469056406946683,0.5084334324803641,0.5961601208317294,0.1194185493793334,22.45558504,0.31643200000000005
adjacency_matrix_11_2_3_6_8_9_10_11_14_16_18_19,118.9849483,77.71618985,119.1955115,23.65201005,23.65201005,23.65201005,11,118.9849483,77.71618985,119.1955115,0.5950794683508452,0.3886820106152145,0.5961325581651494,0.2230604979724373,23.65201005,0.32852800000000004
adjacency_matrix_9_2_3_5_9_10_15_18_19_20,108.3552748,67.90686853,119.1928591,21.29901628,21.29901628,21.29901628,9,108.3552748,67.90686853,119.1928591,0.5419172781284786,0.3396226480707152,0.5961192927159947,0.2678173771532197,21.29901628,0.23394400000000004
adjacency_matrix_9_3_5_8_10_12_15_16_17_18,111.7312566,63.83030924,119.1891136,23.35082232,23.35082232,23.35082232,9,111.7312566,63.83030924,119.1891136,0.5588015772218464,0.3192345505033029,0.5961005603453835,0.2966537928832031,23.35082232,0.29854400000000003
adjacency_matrix_9_5_6_9_12_13_15_16_17_20,71.96815293,109.8137771,119.1779689,21.77224865,21.77224865,21.77224865,9,71.96815293,109.8137771,119.1779689,0.3599343513248114,0.549211686250455,0.5960448223529258,0.2441596186283353,21.772248650000005,0.23502400000000004
adjacency_matrix_8_2_4_7_15_16_18_19_20,78.09402133,120.1087631,119.1771296,19.93660534,19.93660534,19.93660534,8,78.09402133,120.1087631,119.1771296,0.390571659343537,0.6007000037485045,0.5960406247615084,0.2229984789050181,19.93660534,0.22093600000000005
adjacency_matrix_11_3_7_8_9_10_11_12_14_16_17_18,126.1552962,87.64147058,119.1737978,23.61832269,23.61832269,23.61832269,11,126.1552962,87.64147058,119.1737978,0.63094053210039,0.4383213210021846,0.5960239614288686,0.182807276951712,23.61832269,0.32848000000000005
adjacency_matrix_8_3_4_6_9_10_13_16_20,91.57678107,110.3757778,119.1708716,24.06267881,24.06267881,24.06267881,8,91.57678107,110.3757778,119.1708716,0.4580029908910532,0.5520224205706111,0.596009326623667,0.1309333441433576,24.062678810000005,0.31541600000000003
adjacency_matrix_16_1_2_3_4_5_6_7_8_9_12_13_15_17_18_19_20,112.623803,132.3864618,119.1689852,24.59752102,24.59752102,24.59752102,16,112.623803,132.3864618,119.1689852,0.5632654698803641,0.6621044630465539,0.5959998921706111,0.0827419822853168,24.59752102,0.40259200000000006
adjacency_matrix_12_1_3_4_8_9_10_11_13_15_16_18_20,125.0783646,112.1640515,119.1657123,24.5972548,24.5972548,24.5972548,12,125.0783646,112.1640515,119.1657123,0.6255544736691807,0.5609661145240572,0.5959835234145643,0.0543626744442626,24.5972548,0.40396800000000005
adjacency_matrix_9_2_5_7_9_10_12_16_17_18,106.2628137,93.29594303,119.1594703,21.39790276,21.39790276,21.39790276,9,106.2628137,93.29594303,119.1594703,0.5314522516127438,0.4666010362722756,0.5959523052975292,0.121126247520231,21.397902760000004,0.23642400000000005
adjacency_matrix_10_2_5_6_9_11_12_13_15_16_17,70.93885835,128.1009201,119.1479857,21.40246921,21.40246921,21.40246921,10,70.93885835,128.1009201,119.1479857,0.354786539940312,0.6406711816704811,0.5958948673630688,0.2820885054216591,21.402469210000003,0.251248
adjacency_matrix_10_2_4_5_6_7_12_14_15_16_17,72.63661811,127.8103982,119.1277145,21.51589154,21.51589154,21.51589154,10,72.63661811,127.8103982,119.1277145,0.363277546490325,0.6392181943786736,0.5957934850026007,0.2715699298252014,21.51589154,0.250856
adjacency_matrix_8_6_7_9_11_12_16_17_18,83.07743876,99.5552399,119.1067686,19.35834184,19.35834184,19.35834184,8,83.07743876,99.5552399,119.1067686,0.4154952268803121,0.497905660150065,0.5956887282647594,0.1774334256505801,19.35834184,0.18780800000000003
adjacency_matrix_9_2_3_7_9_10_13_14_17_20,108.8011179,119.0958764,119.0958764,21.38781348,21.38781348,21.38781348,9,108.8011179,119.0958764,119.0958764,0.5441470733984395,0.5956342531006501,0.5956342531006501,0.0513421794169181,21.387813479999995,0.26992000000000005
adjacency_matrix_12_1_3_4_5_8_9_10_11_13_15_16_17,118.4156923,118.6413114,119.09268,24.63334095,24.63334095,24.63334095,12,118.4156923,118.6413114,119.09268,0.5922324480959688,0.5933608369888166,0.5956182669440832,0.0029036305933805,24.63334095,0.40396800000000005
adjacency_matrix_9_2_3_7_8_12_13_14_17_20,109.4647968,120.726668,119.0758379,21.56102308,21.56102308,21.56102308,9,109.4647968,120.726668,119.0758379,0.5474663309399219,0.6037903317659298,0.5955340345427828,0.0521913071806188,21.56102308,0.26704000000000006
adjacency_matrix_9_3_4_5_6_9_10_13_16_20,93.48820169,111.4646253,119.0607827,24.51117139,24.51117139,24.51117139,9,93.48820169,111.4646253,119.0607827,0.467562579583537,0.557468073997139,0.5954587389651496,0.1209993012393346,24.51117139,0.32919200000000004
adjacency_matrix_13_2_3_5_6_7_8_9_10_11_12_14_15_16,124.8647016,88.94274631,119.0583476,23.97273896,23.97273896,23.97273896,13,124.8647016,88.94274631,119.0583476,0.6244858808239271,0.4448293918182834,0.5954465602985696,0.172068788796039,23.97273896,0.35851200000000005
adjacency_matrix_10_1_2_3_4_5_6_7_9_10_20,117.5089455,109.1454445,119.0573785,22.05121623,22.05121623,22.05121623,10,117.5089455,109.1454445,119.0573785,0.5876975349713913,0.5458691541573472,0.5954417135383614,0.0462382473269126,22.051216230000005,0.28364800000000007
adjacency_matrix_8_2_3_4_6_10_12_13_16,82.77410097,119.0563027,119.0563027,24.037043,24.037043,24.037043,8,82.77410097,119.0563027,119.0563027,0.4139781434728478,0.5954363331394018,0.5954363331394018,0.1933838009963733,24.037043,0.31504000000000004
adjacency_matrix_11_1_2_3_5_6_9_10_12_13_19_20,109.5362391,101.0739866,119.0545818,22.65404482,22.65404482,22.65404482,11,109.5362391,101.0739866,119.0545818,0.5478236353427828,0.5055013686132639,0.5954277264015604,0.0816778649427996,22.65404482,0.29923200000000005
adjacency_matrix_8_3_5_7_8_9_12_17_20,117.8368954,78.55418054,119.0341267,19.8256153,19.8256153,19.8256153,8,117.8368954,78.55418054,119.0341267,0.5893377109342002,0.392873053780026,0.5953254243019506,0.2156462877639621,19.8256153,0.22096800000000003
adjacency_matrix_13_2_3_4_5_6_8_10_11_12_13_16_17_18,113.3285233,125.1413196,119.021467,24.95496091,24.95496091,24.95496091,13,113.3285233,125.1413196,119.021467,0.5667899877916774,0.6258693305352405,0.5952621093394018,0.0495356070016854,24.95496091,0.41740800000000006
adjacency_matrix_13_1_3_4_5_7_8_10_12_13_15_16_19_20,125.1413196,113.3285233,119.021467,24.95496091,24.95496091,24.95496091,13,125.1413196,113.3285233,119.021467,0.6258693305352405,0.5667899877916774,0.5952621093394018,0.0495356070016854,24.95496091,0.41740800000000006
adjacency_matrix_10_1_3_4_5_6_9_12_15_17_18,75.35467087,109.8639194,119.0091971,23.19882456,23.19882456,23.19882456,10,75.35467087,109.8639194,119.0091971,0.3768713448192717,0.5494624629550064,0.595200743883745,0.2232239673188808,23.19882456,0.25160000000000005
adjacency_matrix_11_3_6_7_8_10_11_15_16_17_18_19,126.1695206,85.09359976,118.9997428,23.17667326,23.17667326,23.17667326,11,126.1695206,85.09359976,118.9997428,0.6310116725976592,0.4255786536761508,0.5951534600894668,0.1967111865052591,23.17667326,0.32920000000000005
adjacency_matrix_11_1_3_4_7_8_10_12_13_15_16_20,126.1051944,112.1869005,118.9904285,24.44071646,24.44071646,24.44071646,11,126.1051944,112.1869005,118.9904285,0.6306899579485045,0.5610803892366709,0.595106876477243,0.0583724411871679,24.44071646,0.39116800000000007
adjacency_matrix_11_3_4_5_6_7_13_14_15_16_18_20,77.71618985,119.1955115,118.9849483,23.65201005,23.65201005,23.65201005,11,77.71618985,119.1955115,118.9849483,0.3886820106152145,0.5961325581651494,0.5950794683508452,0.2230604979724373,23.65201005,0.32852800000000004
adjacency_matrix_9_1_5_7_9_10_11_15_16_20,141.8971857,80.47402189,118.974137,20.10369794,20.10369794,20.10369794,9,141.8971857,80.47402189,118.974137,0.7096704501979193,0.4024747570727438,0.5950253977919375,0.2662693945166163,20.10369794,0.23537600000000003
adjacency_matrix_10_2_3_4_5_9_12_14_15_17_18,61.97587226,119.4113153,118.9727463,22.39623374,22.39623374,22.39623374,10,61.97587226,119.4113153,118.9727463,0.3099599541117815,0.5972118577942782,0.595018442483485,0.3185902885365384,22.39623374,0.25017600000000006
adjacency_matrix_15_1_2_3_5_6_8_9_10_12_13_14_15_17_18_20,126.9846376,106.2386216,118.965035,24.44163214,24.44163214,24.44163214,15,126.9846376,106.2386216,118.965035,0.6350883175677503,0.5313312596535761,0.5949798759557867,0.0888788940986723,24.44163214,0.3888000000000001
adjacency_matrix_11_3_8_10_12_13_14_15_16_18_19_20,118.9506266,89.12637135,118.9506266,25.01121785,25.01121785,25.01121785,11,118.9506266,89.12637135,118.9506266,0.5949078152192457,0.4457477558024706,0.5949078152192457,0.1566619220236036,25.01121785,0.35639200000000004
adjacency_matrix_12_2_5_6_8_9_12_14_15_16_17_18_19,101.1480015,91.37712489,118.9336978,24.6198283,24.6198283,24.6198283,12,101.1480015,91.37712489,118.9336978,0.5058715393615084,0.45700445036013,0.5948231492052015,0.1337667691097498,24.619828300000005,0.28297600000000006
adjacency_matrix_11_2_3_4_5_10_12_13_14_15_16_19,89.46000719,118.9322416,118.9322416,24.98960457,24.98960457,24.98960457,11,89.46000719,118.9322416,118.9322416,0.4474163688592197,0.5948158663115733,0.5948158663115733,0.1547043521275243,24.98960457,0.35678400000000005
adjacency_matrix_7_2_6_10_12_16_17_18,94.15958669,75.79853621,118.9238432,20.46959307,20.46959307,20.46959307,7,94.15958669,75.79853621,118.9238432,0.4709203776459557,0.3790912487173731,0.5947738633903771,0.2210554075993558,20.46959307,0.20507200000000003
adjacency_matrix_13_2_3_4_6_8_9_10_11_13_14_16_17_19,112.9950597,124.591241,118.9175103,24.87263141,24.87263141,24.87263141,13,112.9950597,124.591241,118.9175103,0.5651222361589077,0.6231182222184655,0.5947421906551364,0.0487563257437771,24.87263141,0.41708800000000007
adjacency_matrix_8_1_5_7_10_12_15_16_17,117.880779,77.61738568,118.9172946,19.79968419,19.79968419,19.79968419,8,117.880779,77.61738568,118.9172946,0.589557186,0.3881878612812483,0.5947411118746424,0.2210228032379679,19.79968419,0.22058400000000003
adjacency_matrix_11_3_6_7_8_9_10_11_15_16_17_18,125.8572594,85.28250958,118.9086352,23.29745922,23.29745922,23.29745922,11,125.8572594,85.28250958,118.9086352,0.6294499605362809,0.4265234484326137,0.5946978036140442,0.1947335646305982,23.29745922,0.32953600000000005
adjacency_matrix_12_1_2_3_4_7_9_10_12_14_15_19_20,119.2969331,109.910844,118.8965336,23.16471093,23.16471093,23.16471093,12,119.2969331,109.910844,118.8965336,0.5966397980527958,0.5496971469752925,0.5946372798772431,0.0457066094068293,23.16471093,0.31292800000000004
adjacency_matrix_8_1_3_4_7_15_17_18_19,75.54745152,119.0532651,118.8963813,20.02178852,20.02178852,20.02178852,8,75.54745152,119.0532651,118.8963813,0.3778354987593237,0.5954211411893368,0.5946365181791937,0.2354587389092208,20.02178852,0.21952000000000005
adjacency_matrix_11_1_2_5_8_10_12_13_16_17_19_20,128.3856757,102.0451483,118.8948885,22.7643211,22.7643211,22.7643211,11,128.3856757,102.0451483,118.8948885,0.6420953299638491,0.5103584400023407,0.5946290522379714,0.1140697852133875,22.7643211,0.3301680000000001
adjacency_matrix_11_3_5_7_8_9_10_11_15_16_17_19,125.7188367,85.00870926,118.8933767,23.18046225,23.18046225,23.18046225,11,125.7188367,85.00870926,118.8933767,0.6287576670327698,0.4251540907853836,0.5946214912720416,0.1958774765088898,23.18046225,0.32920000000000005
adjacency_matrix_7_1_2_5_11_14_19_20,124.623562,98.42551403,118.871779,14.69565648,14.69565648,14.69565648,7,124.623562,98.42551403,118.871779,0.6232798692483745,0.4922555617157086,0.594513474686606,0.1202230081582467,14.695656480000002,0.13294400000000003
adjacency_matrix_12_1_3_4_6_7_8_9_10_13_14_16_20,124.881926,112.3551281,118.8601223,24.65113546,24.65113546,24.65113546,12,124.881926,112.3551281,118.8601223,0.6245720252223667,0.5619217459981795,0.5944551760283484,0.0527311888965801,24.651135459999995,0.4042880000000001
adjacency_matrix_10_3_5_6_7_9_10_12_13_16_18,98.30092868,98.30092868,118.8582747,24.55497632,24.55497632,24.55497632,10,98.30092868,98.30092868,118.8582747,0.4916324729561508,0.4916324729561508,0.5944459356257477,0.1123949218054924,24.55497632,0.31259200000000004
adjacency_matrix_7_1_2_5_6_12_15_20,95.47314245,72.94516468,118.85589,14.26422258,14.26422258,14.26422258,7,95.47314245,72.94516468,118.85589,0.4774898645808842,0.3648206805712353,0.5944340090247073,0.2352714215230572,14.26422258,0.13443200000000002
adjacency_matrix_10_1_3_5_8_9_12_15_17_18_19,110.397552,75.81711505,118.8554574,22.69121646,22.69121646,22.69121646,10,110.397552,75.81711505,118.8554574,0.5521313198855656,0.3791841670771131,0.5944318454621587,0.2205661405308402,22.691216460000003,0.25052800000000003
adjacency_matrix_10_1_4_5_8_9_15_16_17_18_20,109.4455583,98.90242103,118.8487142,22.04000721,22.04000721,22.04000721,10,109.4455583,98.90242103,118.8487142,0.5473701134223666,0.4946407168808582,0.594398120693368,0.0912373029931102,22.04000721,0.28300000000000003
adjacency_matrix_10_1_3_6_7_10_13_14_15_17_20,117.8823124,108.6735669,118.8306287,21.77380182,21.77380182,21.77380182,10,117.8823124,108.6735669,118.8306287,0.5895648549940181,0.5435091525323796,0.5943076696751625,0.0486938218610055,21.77380182,0.28540800000000005
adjacency_matrix_10_1_5_7_8_13_16_17_18_19_20,117.8823124,108.6735669,118.8306287,21.77380182,21.77380182,21.77380182,10,117.8823124,108.6735669,118.8306287,0.5895648549940181,0.5435091525323796,0.5943076696751625,0.0486938218610055,21.77380182,0.28540800000000005
adjacency_matrix_9_2_4_6_9_11_12_15_16_17,67.41824587,128.1428142,118.8281942,20.6604449,20.6604449,20.6604449,9,67.41824587,128.1428142,118.8281942,0.3371788993706372,0.6408807066491548,0.5942954940093628,0.3024070016486352,20.6604449,0.23574400000000004
adjacency_matrix_11_2_3_6_7_8_10_12_15_16_18_19,118.9273051,77.60735925,118.8241155,23.76208067,23.76208067,23.76208067,11,118.9273051,77.60735925,118.8241155,0.5947911773921976,0.3881377160929778,0.5942750952054616,0.2228748887317395,23.76208067,0.32886400000000005
adjacency_matrix_9_2_4_5_7_8_15_16_17_20,108.5665777,118.61067,118.8151402,21.33313849,21.33313849,21.33313849,9,108.5665777,118.61067,118.8151402,0.5429740674046813,0.5932075901430428,0.5942302070340701,0.0507569842113692,21.33313849,0.26777600000000007
adjacency_matrix_9_1_2_4_8_9_11_16_19_20,118.61067,108.5665777,118.8151402,21.33313849,21.33313849,21.33313849,9,118.61067,108.5665777,118.8151402,0.5932075901430428,0.5429740674046813,0.5942302070340701,0.0507569842113692,21.33313849,0.26777600000000007
adjacency_matrix_12_1_2_3_8_9_10_12_13_15_17_19_20,128.4226566,103.36016,118.8120794,23.27252194,23.27252194,23.27252194,12,128.4226566,103.36016,118.8120794,0.642280282553446,0.5169352085305591,0.5942148990538361,0.1077751740802733,23.27252194,0.3446640000000001
adjacency_matrix_10_2_5_6_8_9_12_16_17_18_19,98.56228426,85.48467293,118.8096619,22.95104897,22.95104897,22.95104897,10,98.56228426,85.48467293,118.8096619,0.492939590720364,0.4275345280738361,0.594202808410143,0.1648090012892186,22.95104897,0.25228800000000007
adjacency_matrix_9_1_3_5_7_8_12_15_19_20,130.2612372,69.37605762,118.8076007,21.22257099,21.22257099,21.22257099,9,130.2612372,69.37605762,118.8076007,0.6514755764254876,0.3469705040396879,0.5941924997297788,0.2957997631480747,21.22257099,0.23500000000000004
adjacency_matrix_10_1_4_5_8_12_14_16_17_19_20,109.1839539,99.39143889,118.8033567,22.47323225,22.47323225,22.47323225,10,109.1839539,99.39143889,118.8033567,0.5460617512345903,0.4970864420948504,0.5941712742109232,0.088710035365656,22.47323225,0.2836560000000001
adjacency_matrix_9_2_5_8_9_12_14_15_16_20,106.4852942,71.36182796,118.7814033,21.52785611,21.52785611,21.52785611,9,106.4852942,71.36182796,118.7814033,0.5325649434241871,0.3569019380158127,0.5940614786629388,0.2438970521504446,21.52785611,0.23500000000000004
adjacency_matrix_9_2_3_8_9_12_13_14_17_20,99.71197767,111.0383728,118.7779976,21.99930759,21.99930759,21.99930759,9,99.71197767,111.0383728,118.7779976,0.498689552820312,0.5553362572026007,0.5940444457342002,0.0870772539805273,21.99930759,0.26776800000000006
adjacency_matrix_10_3_4_5_6_9_12_15_17_18_20,74.57434827,109.2334198,118.7746906,23.02256883,23.02256883,23.02256883,10,74.57434827,109.2334198,118.7746906,0.3729687170954746,0.5463091450595577,0.5940279064338101,0.2266251223004952,23.02256883,0.251968
